# File used : 86D3D6A3-EE02-5849-8FC0-C89B9BE7D930.root


Event Number : 8
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
   4    -24      44         257                  2   1.2773  79.750  -2.8984 140.50000
   5     25      44         257                  3   1.0352 125.000   0.1938 155.50000
   6    -24      44         257                  4   1.2734  79.750  -2.8984 139.50000
   7     25      44         257                  5   1.0391 125.000   0.1987 157.00000
   8    -24      44         257                  6   1.2695  79.750  -2.9062 139.00000
   9     25      44         257                  7   1.0391 125.000   0.2031 158.00000
  10    -24      62       10497                  8   1.2734  79.750  -2.8984 138.50000
  11     25      62       10497                  9   1.0352 125.000   0.2012 159.00000
  12     11       1       12673                 10   1.8438   0.000   3.0234 45.37500
  13    -12       1       12673                 10   0.8105   0.000  -2.7344 97.25000
  14     35      22       14721                 11   1.1719  40.000   0.0406 122.50000
  15     35      22       31105                 11   0.3838  40.000   0.6758 42.75000
  16      5      23       22913                 14   1.2812   0.000  -0.3037 51.87500
  17     -5      23        4481                 14   1.0352   0.000   0.2734 75.75000
  18      5      51        8449                 16   1.2695   0.000  -0.3242 48.62500
  19     -5      52        8449                 17   1.0352   0.000   0.2734 72.00000
  20     22      23       12673                 15   0.1880   0.000   0.3066 42.25000
  21     22      23       22913                 15   0.5371   0.000   2.0312 15.62500
  22     22       1        8449                 21   0.5371   0.000   2.0312 14.87500
  23    413       2       12291                 -1  -2.7969   2.008  -2.5078 3.39844
  24      3      71        8193                 20   0.0891   0.000   0.3418 32.62500
  25      2      71        8193                 -1   2.8281   0.000  -2.9922 2.07812
  26     -2      71        8193                 -1  -1.2969   0.000   1.9844 1.10938
  27   -511       2       12291                 16   1.2617   5.281  -0.3066 49.62500
  28    513       2       28675                 16   1.0391   5.328   0.2676 66.00000
  29    421       2       12354                 23  -2.7812   0.000  -2.5078 3.14062
  30     11       1       12352                 25  -0.5117   0.000   1.8086 0.00668
  31    -11       1       12352                 25  -0.3896   0.000   1.0234 0.01862
  32   -433       2       28738                 27   1.2305   2.109  -0.2339 20.68750
  33    411       2       12354                 27   1.2812   0.000  -0.3594 29.00000
  34    511       2       12354                 28   1.0391   5.281   0.2676 65.50000
  35    111       2       28738                 29  -4.2031   0.000  -2.1719 0.19043
  36   -431       2       12354                 32   1.2344   1.969  -0.2290 19.00000
  37   -413       2       12354                 34   1.0234   2.008   0.2500 23.18750
  38     11       1       12352                 35  -4.4531   0.000  -2.3203 0.07080
  39    -11       1       12352                 35  -4.5469   0.000  -2.3047 0.05225
  40   -421       2       12354                 37   1.0234   0.000   0.2510 21.12500

Event Number : 919
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
---- ------ ------- ----------- ------------------ -------- ------- -------- -------
   0      2      21       10625                 -1 24128.0000   0.000   0.0000 0.00000
   1     -3      21       10625                 -1 -22784.0000   0.000   0.0000 0.00000
   2     24      22        4481                  0   2.1250  84.000   0.0037 193.00000
   3     25      22        4481                  0   1.7930 125.000  -3.1406 193.00000
   4     24      44         257                  2   2.1094  84.000   0.0126 191.00000
   5     25      44         257                  3   1.7891 125.000   3.1328 196.50000
   6     24      44         257                  4   2.1016  84.000   0.0354 193.00000
   7     25      44         257                  5   1.8008 125.000   3.1172 195.00000
   8     24      44         257                  6   2.1016  84.000   0.0389 193.50000
   9     25      44         257                  7   1.8047 125.000   3.1094 194.50000
  10     24      44         257                  8   2.1016  84.000   0.0389 193.50000
  11     25      44         257                  9   1.8047 125.000   3.1094 195.00000
  12     24      62       10497                 10   2.1094  84.000   0.0370 193.00000
  13     25      62       10497                 11   1.8008 125.000   3.1172 195.00000
  14    -15       2       12675                 12   2.2578   0.000  -0.6250 55.00000
  15     16       1       12673                 12   1.9375   0.000   0.2588 153.00000
  16     35      22       14721                 13   1.6523  40.000  -2.4922 61.00000
  17     35      22       31105                 13   1.7383  40.000   2.8594 152.50000
  18      5      23       12673                 16   1.2148   0.000  -2.7422 46.87500
  19     -5      23       12673                 16   2.1406   0.000  -1.8555 19.43750
  20     22      23       12673                 17   1.8203   0.000   2.7031 100.25000
  21     22      23       22913                 17   1.5039   0.000  -3.1406 55.50000
  22     11       1       12289                 20   1.8203   0.000   2.7109 39.25000
  23    -11       1       12289                 20   1.8203   0.000   2.7031 61.00000
  24     22       1        8449                 21   1.5039   0.000  -3.1406 55.50000
  25   -523       2       28675                 18   1.2266   5.328  -2.7344 42.25000
  26    533       2       28675                 18   2.1484   5.422  -1.8633 18.87500
  27      1      71        8193                 -1  -1.1797   0.000  -0.3047 0.37500
  28     21      71        8193                 -1   1.7109   0.000  -0.7520 6.59375
  29     -2      71        8193                 -1   5.7344   0.000   0.9082 0.35059
  30    -16       1       13884                 14   2.2656   0.000  -0.6191 20.25000
  31    -11       1       13884                 14   2.2500   0.000  -0.6094 28.12500
  32     12       1       13884                 14   2.2812   0.000  -0.7051 6.60938
  33   -521       2       12354                 25   1.2266   5.281  -2.7344 42.12500
  34    531       2       12354                 26   2.1484   5.359  -1.8633 18.87500
  35     11       1       12352                 27   0.9395   0.000  -0.7812 0.06860
  36    -11       1       12352                 27   0.9434   0.000  -0.7793 0.41309
  37     11       1       12352                 27   4.0938   0.000  -0.9102 0.12207
  38    -11       1       12352                 27   4.0938   0.000  -0.8867 0.45020
  39    -14       1       12352                 33   1.3633   0.000  -2.6484 9.18750
  40     13       1       12352                 33   1.1836   0.000  -2.7578 20.43750
  41    423       2       12354                 33   1.1836   2.008  -2.7578 12.62500
  42   -431       2       12354                 34   2.0781   1.969  -1.9727 8.25000
  43    421       2       12354                 41   1.1836   0.000  -2.7578 11.56250

Event Number : 958
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
---- ------ ------- ----------- ------------------ -------- ------- -------- -------
   0      1      21       10625                 -1 22784.0000   0.000   0.0000 0.00000
   1     -4      21       14721                 -1 -23232.0000   0.000   0.0000 0.00000
   2    -24      22        4481                  0  -2.1250  79.500   1.3867 63.50000
   3     25      22        4481                  0  -1.5742 125.000  -1.7539 63.50000
   4    -24      44         257                  2  -2.4219  79.500   1.3359 56.50000
   5     25      44         257                  3  -1.7148 125.000  -1.7305 68.00000
   6    -24      44         257                  4  -2.3906  79.500   1.2852 58.25000
   7     25      44         257                  5  -1.7266 125.000  -1.6992 67.25000
   8    -24      44         257                  6  -2.3906  79.500   1.3008 58.00000
   9     25      44         257                  7  -1.7227 125.000  -1.7383 67.50000
  10    -24      44         257                  8  -2.3906  79.500   1.2891 57.62500
  11     25      44         257                  9  -1.7148 125.000  -1.7148 69.00000
  12      4      44       16385                 -1  -0.0370   0.000   1.7891 12.06250
  13      4      51           1                 12   0.1240   0.000   1.9141 8.84375
  14    -24      44         257                 10  -2.3984  79.500   1.2930 57.50000
  15     25      44         257                 11  -1.7109 125.000  -1.7266 69.50000
  16    -24      62       10497                 14  -2.3984  79.500   1.2891 57.37500
  17     25      62       10497                 15  -1.7109 125.000  -1.7266 69.75000
  18     13      23       22913                 16  -1.5469   0.000   1.5977 64.75000
  19    -14      23        4481                 16  -2.8125   0.000  -0.5000 20.06250
  20     13       1        8449                 18  -1.5469   0.000   1.5977 64.75000
  21     22       1       12289                 18  -1.7891   0.000   1.8672 0.00876
  22    -14       1        8449                 19  -2.8125   0.000  -0.5000 20.06250
  23     35      22       14721                 17  -1.6055  40.000  -2.2031 66.25000
  24     35      22       31105                 17  -0.7754  40.000  -0.4971 32.50000
